code;name
1421;Capataz cuadrilla recolección
1421;Capataz extracción madera
1421;Capataz finca
1421;Capataz hacienda
1421;Caporal
1421;Coordinador  piscícola
1421;Coordinador postcosecha
1421;Cuidandero finca 
1421;Encargado finca
1421;Encargado hacienda
1421;Encargado hato ganadero
1421;Mayordomo finca
1421;Mayordomo hato ganadero
1421;Supervisor aprovechamiento agrícola
1421;Supervisor aprovechamiento avícola
1421;Supervisor aprovechamiento ganadero
1421;Supervisor avicultura
1421;Supervisor cuadrilla  aprovechamiento agrícola
1421;Supervisor cultivo café
1421;Supervisor cultivo caña azúcar
1421;Supervisor cultivo flores
1421;Supervisor cultivo frutas
1421;Supervisor empaque postcosecha
1421;Supervisor explotación forestal
1421;Supervisor extracción madera
1421;Supervisor forestal
1421;Supervisor incubación avícola
1421;Supervisor mantenimiento jardines
1421;Supervisor mantenimiento prados
1421;Supervisor operaciones forestales
1421;Supervisor postcosecha
1421;Supervisor producción agricola
1421;Supervisor producción pecuaria
1421;Supervisor sanidad vegetal plantación agrícola
1421;Supervisor silvicultura
1421;Supervisor vivero
1422;Coordinadores y supervisores de producción y operaciones en explotación procesamiento y transporte de minerales, petróleo y gas
1422;Capataz canteras 
1422;Capataz minas 
1422;Capataz minería bajo tierra
1422;Capataz minería cielo abierto
1422;Capataz perforación pozos gas y petróleo
1422;Capataz planta producción gas 
1422;Coordinador explotación minas
1422;Supervisor acopio y despacho minerales
1422;Supervisor cuadrilla pozos
1422;Supervisor explotación minería
1422;Supervisor fraccionamiento petróleo y gas
1422;Supervisor mina a cielo abierto
1422;Supervisor mina subterránea
1422;Supervisor minería
1422;Supervisor operación oleoductos
1422;Supervisor perforación petróleo y gas
1422;Supervisor procesamiento minerales
1422;Supervisor procesamiento petróleo 
1422;Supervisor refinación petróleo
1422;Supervisor tratamiento minerales
1422;Supervisor tratamiento químicos petróleo y gas
1422;Supervisor voladura minería
1423;Coordinadores y supervisores de producción y operaciones en  procesamiento, fabricación y ensamble
1423;Capataz aserradero
1423;Capataz curtiembre 
1423;Capataz fundición
1423;Capataz planta purificadora agua
1423;Coordinador fabricación vehículos
1423;Coordinador producción muebles y accesorios
1423;Supervisor acabado impresión
1423;Supervisor acabado muebles
1423;Supervisor acabado textiles
1423;Supervisor altos hornos
1423;Supervisor artes gráficas
1423;Supervisor caldereros
1423;Supervisor carpintería 
1423;Supervisor central eléctrica
1423;Supervisor clasificación y empaque alimentos procesados
1423;Supervisor corte carnes
1423;Supervisor corte productos tela piel y cuero tela
1423;Supervisor corte y confección
1423;Supervisor curtiembre
1423;Supervisor ebanistas fabricación de muebles
1423;Supervisor empaque alimentos y bebidas 
1423;Supervisor encuadernación
1423;Supervisor ensamble aeronaves 
1423;Supervisor ensamble aparatos eléctricos 
1423;Supervisor ensamble bicicletas
1423;Supervisor ensamble casas prefabricadas
1423;Supervisor ensamble electrónico
1423;Supervisor ensamble equipo fotográfico
1423;Supervisor ensamble implementos deportivos
1423;Supervisor ensamble instrumentos precisión y equipo relacionado
1423;Supervisor ensamble maquinaria liviana
1423;Supervisor ensamble motores
1423;Supervisor ensamble motores eléctricos
1423;Supervisor ensamble muebles
1423;Supervisor ensamble productos eléctricos 
1423;Supervisor ensamble relojes
1423;Supervisor ensamble transformadores eléctricos
1423;Supervisor ensamble vehículos
1423;Supervisor envase alimentos y bebidas
1423;Supervisor extrusión fabricación caucho
1423;Supervisor extrusión fabricación plástico
1423;Supervisor fabricación calzado 
1423;Supervisor fabricación caucho 
1423;Supervisor fabricación circuitos eléctricos
1423;Supervisor fabricación circuitos electrónicos 
1423;Supervisor fabricación discos
1423;Supervisor fabricación equipos calefacción 
1423;Supervisor fabricación equipos eléctricos 
1423;Supervisor fabricación equipos refrigeración 
1423;Supervisor fabricación joyas
1423;Supervisor fabricación juguetes
1423;Supervisor fabricación maquinaria y productos metálicos 
1423;Supervisor fabricación muebles y accesorios
1423;Supervisor fabricación neumáticos
1423;Supervisor fabricación papel
1423;Supervisor fabricación platería
1423;Supervisor fabricación productos caucho
1423;Supervisor fabricación productos cerámica y vidrio
1423;Supervisor fabricación productos cuero
1423;Supervisor fabricación productos eléctricos
1423;Supervisor fabricación productos electrónicos
1423;Supervisor fabricación productos madera
1423;Supervisor fabricación productos mecánicos
1423;Supervisor fabricación productos metálicos
1423;Supervisor fabricación productos papel
1423;Supervisor fabricación productos plásticos
1423;Supervisor fabricación productos químicos
1423;Supervisor fabricación productos textiles
1423;Supervisor fotograbado
1423;Supervisor fundición
1423;Supervisor galvanizado
1423;Supervisor herreros y forjadores 
1423;Supervisor hilatura textiles 
1423;Supervisor impresión
1423;Supervisor industria gráfica 
1423;Supervisor instaladores estructuras metálicas
1423;Supervisor laminación metal 
1423;Supervisor laminado fabricación muebles 
1423;Supervisor mantenimiento carpintería
1423;Supervisor manufactura productos cuero
1423;Supervisor moldeo arcilla
1423;Supervisor moldeo por inyección plástico y caucho
1423;Supervisor moldeo por soplado plástico y caucho
1423;Supervisor moldeo vidrio
1423;Supervisor operadores fabricación muebles y accesorios madera 
1423;Supervisor operadores máquinas coser
1423;Supervisor operadores máquinas de forja
1423;Supervisor operadores máquinas trabajo madera 
1423;Supervisor operadores máquinas trabajo metal
1423;Supervisor operarios planta de benifico animal
1423;Supervisor ornamentistas y forjadores
1423;Supervisor preimpresión 
1423;Supervisor procesamiento alimentos y bebidas
1423;Supervisor procesamiento cárnicos
1423;Supervisor procesamiento cemento
1423;Supervisor procesamiento fotográfico y películas 
1423;Supervisor procesamiento madera
1423;Supervisor procesamiento pescado
1423;Supervisor procesamiento pulpa
1423;Supervisor procesamiento químico 
1423;Supervisor procesamiento tabaco
1423;Supervisor procesamiento textiles
1423;Supervisor procesamiento vidrio
1423;Supervisor producción alimentos y bebidas 
1423;Supervisor producción electricidad
1423;Supervisor producción fabricación metalmecánica 
1423;Supervisor producción farmacéuticos 
1423;Supervisor producción papel
1423;Supervisor producción pintura
1423;Supervisor producción plásticos
1423;Supervisor producción pulpa
1423;Supervisor producción químicos
1423;Supervisor producción textiles
1423;Supervisor productos concreto
1423;Supervisor refinación metales
1423;Supervisor soldadores
1423;Supervisor taller composición impresión 
1423;Supervisor taller confección
1423;Supervisor tejeduría textiles
1423;Supervisor tejido punto textiles 
1423;Supervisor tinturado textiles 
1423;Supervisor trabajadores metal en lámina 
1423;Supervisor tratamiento agua
1423;Supervisor tratamiento metales 
1423;Supervisor urdiembre textiles 
1424;Coordinadores y supervisores de  producción y operaciones en construcción y obras públicas
1424;Capataz construcción
1424;Capataz cuadrilla ferroviaria 
1424;Capataz demolición 
1424;Capataz perforación y voladura construcción
1424;Maestro constructor 
1424;Maestro obra 
1424;Supervisor construcción
1424;Supervisor construcción obras civiles
1424;Supervisor construcción residencial
1424;Supervisor desarrollo y preparación vías minería
1424;Supervisor instaladores sistemas tuberias aspersión
1424;Supervisor instaladores sistemas tuberias gas
1424;Supervisor instaladores sistemas tuberias vapor
1424;Supervisor instaladores tuberías
1424;Supervisor mantenimiento vías 
1424;Supervisor obra construcción
1424;Supervisor perforación y voladura construcción 
1425;Coordinadores y supervisores de producción y operaciones en  instalación, mantenimiento y reparación mecánica, eléctrica y electrónica
1425;Jefe máquinas barco
1425;Jefe patio mantenimiento automotriz
1425;Supervisor ajustadores máquinas herramientas 
1425;Supervisor electricistas construcción
1425;Supervisor electricistas industriales
1425;Supervisor electricistas residenciales
1425;Supervisor instalación y reparación telecomunicaciones 
1425;Supervisor instaladores redes energía eléctrica
1425;Supervisor instaladores y reparadores telecomunicaciones
1425;Supervisor mecánica y mantenimiento
1425;Supervisor mecánicos aire acondicionado 
1425;Supervisor mecánicos aviación 
1425;Supervisor mecánicos electricistas automotriz
1425;Supervisor mecánicos equipo pesado
1425;Supervisor mecánicos industriales
1425;Supervisor mecánicos mantenimiento
1425;Supervisor mecánicos máquinaria textil
1425;Supervisor mecánicos refrigeración y aire acondicionado 
1425;Supervisor patio mantenimiento automotriz
1425;Supervisor servicio electrónico 
1425;Supervisor taller mantenimiento industrial 
1425;Supervisor taller mantenimiento maquinaria
1425;Supervisor taller maquinaria
1425;Supervisor taller mecánica automotriz
1425;Supervisor técnicos servicio y mantenimiento televisión por cable
1426;Coordinadores y supervisores de  producción y operaciones en restaurantes, hoteles hospitales y afines
1426;Ama llaves doméstica 
1426;Ama llaves hotel 
1426;Capitán meseros
1426;Capitan servicio alimentos y bebidas
1426;Chef 
1426;Chef ejecutivo
1426;Chef jefe
1426;Chef pastelería
1426;Coordinador autoservicio alimentos y bebidas
1426;Coordinador banquetes
1426;Ecónomo
1426;Enfermero coordinador
1426;Enfermero jefe
1426;Jefe bar
1426;Jefe camareros
1426;Jefe cocina
1426;Maitre
1426;Supervisor auxiliares registro salud 
1426;Supervisor comedor 
1426;Supervisor conserjería
1426;Supervisor empleados hotel
1426;Supervisor enfermería
1426;Supervisor habitaciones
1426;Supervisor servicio alimentos y bebidas 
1427;Coordinadores y supervisores de producción y operaciones  en transporte y comunicaciones
